year,month,date,postcodes,energy_kwh,energy_standardized
2023,11,2023-11,5225,839484.014,0.13100229862264315
2023,12,2023-12,5225,967351.295,1.7303484636996493
2023,1,2023-01,5230,982559.831,0.7943375894756294
2023,2,2023-02,5230,860336.876,-0.17347428071874305
2023,3,2023-03,5230,868094.803,-0.11204380852388136
2023,4,2023-04,5230,756197.565,-0.9980923840829067
2023,5,2023-05,5230,740260.149,-1.1242914306124696
2023,6,2023-06,5230,730072.776,-1.204959260280781
2023,7,2023-07,5230,868552.423,-0.10842018423793325
2023,8,2023-08,5230,982261.087,0.7919720110182169
2023,9,2023-09,5230,821963.735,-0.4773286700717285
2023,10,2023-10,5230,851633.861,-0.24238835028513256
2023,11,2023-11,5230,949051.052,0.5290012287901926
2023,12,2023-12,5230,1175950.842,2.3256875395295324
2023,1,2023-01,5300,12861077.168,1.5848718965680082
2023,2,2023-02,5300,11124205.03,0.5910255055408529
2023,3,2023-03,5300,10612596.543,0.29828072755776974
2023,4,2023-04,5300,8518176.047,-0.9001565124107279
2023,5,2023-05,5300,8487249.638,-0.9178527488230824
2023,6,2023-06,5300,8457730.574,-0.9347436958197236
2023,7,2023-07,5300,9033231.003,-0.6054396486865599
2023,8,2023-08,5300,9224838.885,-0.4958007191120811
2023,9,2023-09,5300,8497306.425,-0.9120982080905744
2023,10,2023-10,5300,9630339.296,-0.26377148033550835
2023,11,2023-11,5300,11258752.715,0.6680143225255543
2023,12,2023-12,5300,13390256.092,1.8876705610860716
2023,1,2023-01,5301,29.806,-0.14867667628078868
2023,2,2023-02,5301,27.087,-0.20552815051772821
2023,3,2023-03,5301,29.139,-0.16262295554376727
2023,4,2023-04,5301,23.635,-0.2777058956688555
2023,5,2023-05,5301,16.236,-0.43241132335517973
2023,6,2023-06,5301,15.097,-0.4562266338207458
2023,7,2023-07,5301,14.903,-0.4602829729167246
2023,8,2023-08,5301,15.194,-0.45419846427275634
2023,9,2023-09,5301,15.07,-0.4567911758598769
2023,10,2023-10,5301,13.736,-0.48468373438583395
2023,11,2023-11,5301,59.998,0.482606777254216
2023,12,2023-12,5301,183.099,3.0565212053680417
2023,1,2023-01,5320,1430406.214,1.6697256893900245
2023,2,2023-02,5320,1255157.628,0.5055635239071855
2023,3,2023-03,5320,1217874.65,0.257895720161658
2023,4,2023-04,5320,1047149.379,-0.8762184300660909
2023,5,2023-05,5320,1016372.55,-1.0806664128608563
2023,6,2023-06,5320,997577.579,-1.2055198832309235
2023,7,2023-07,5320,1092161.292,-0.5772079369908137
2023,8,2023-08,5320,1156544.657,-0.14951445694486323
2023,9,2023-09,5320,1060314.657,-0.7887625544126149
2023,10,2023-10,5320,1163030.601,-0.10642885617293696
2023,11,2023-11,5320,1263948.584,0.5639611327393868
2023,12,2023-12,5320,1448086.209,1.7871724644808427
2023,1,2023-01,5335,376482.3,1.62325738328535
2023,2,2023-02,5335,322868.244,-0.25386795300643605
2023,3,2023-03,5335,334115.13,0.13990592347448877
2023,4,2023-04,5335,297580.603,-1.1392341266857968
2023,5,2023-05,5335,302275.066,-0.9748724630656387
2023,6,2023-06,5335,291799.657,-1.3416355306074599
2023,7,2023-07,5335,315653.818,-0.506458091521645
2023,8,2023-08,5335,340224.902,0.3538201220228347
2023,9,2023-09,5335,320903.763,-0.32264799564607294
2023,10,2023-10,5335,337745.469,0.2670106759339585
2023,11,2023-11,5335,337387.298,0.2544704596364839
2023,12,2023-12,5335,384393.75,1.9002515961799253
2023,1,2023-01,5340,4173511.618,1.6134303745150615
2023,2,2023-02,5340,3553306.043,0.30713121363394
2023,3,2023-03,5340,3469351.49,0.13030313185468567
2023,4,2023-04,5340,2936225.037,-0.9925868682834609
2023,5,2023-05,5340,2897178.042,-1.0748290454896712
2023,6,2023-06,5340,2924530.77,-1.017217751630841
2023,7,2023-07,5340,3280931.231,-0.26655435564001123
2023,8,2023-08,5340,3455089.427,0.10026386474662426
2023,9,2023-09,5340,3040958.651,-0.7719931851579144
2023,10,2023-10,5340,3207369.008,-0.42149374033910925
2023,11,2023-11,5340,3579732.71,0.36279200469823303
2023,12,2023-12,5340,4371648.973,2.0307543570924604
2023,1,2023-01,5350,1214251.53,1.3065228602122414
2023,2,2023-02,5350,1032125.628,0.2690301936083365
2023,3,2023-03,5350,997052.705,0.06923488712379541
2023,4,2023-04,5350,828076.639,-0.8933488386472781
2023,5,2023-05,5350,803059.892,-1.0358584502388528
2023,6,2023-06,5350,811644.606,-0.9869550393451519
2023,7,2023-07,5350,909147.35,-0.4315239844381029
2023,8,2023-08,5350,982903.36,-0.011367825140320644
2023,9,2023-09,5350,843455.418,-0.8057425714518404
2023,10,2023-10,5350,925304.294,-0.3394848470575782
2023,11,2023-11,5350,1092649.679,0.6138095927827643
2023,12,2023-12,5350,1379115.899,2.2456840225919894
2023,1,2023-01,5360,1856572.722,0.34729821346884243
2023,2,2023-02,5360,1631099.438,-1.0131994964128617
2023,3,2023-03,5360,1762340.587,-0.22129510983044298
2023,4,2023-04,5360,1583249.76,-1.3019227375112485
2023,5,2023-05,5360,1626472.443,-1.0411186183126173
2023,6,2023-06,5360,1650324.05,-0.8971988770252259
2023,7,2023-07,5360,1921921.498,0.7416103843581096
2023,8,2023-08,5360,2021660.788,1.3434336834334324
2023,9,2023-09,5360,1764860.067,-0.2060926578623742
2023,10,2023-10,5360,1801351.786,0.014097065941651854
2023,11,2023-11,5360,1849210.867,0.30287704440483415
2023,12,2023-12,5360,2119121.994,1.931511105347902
2023,1,2023-01,5370,6336550.783,1.585969910200217
2023,2,2023-02,5370,5518676.591,0.5796024891614339
2023,3,2023-03,5370,5084146.808,0.044927815037162165
2023,4,2023-04,5370,4199314.801,-1.043829005568275
2023,5,2023-05,5370,4175842.054,-1.0727114523970727
2023,6,2023-06,5370,4345643.963,-0.8637757616523615
2023,7,2023-07,5370,4965822.941,-0.10066583010395579
2023,8,2023-08,5370,5142770.255,0.11706204759623709
2023,9,2023-09,5370,4321285.183,-0.8937484430843382
2023,10,2023-10,5370,4555405.197,-0.6056714295199545
2023,11,2023-11,5370,5275096.976,0.2798857462162426
2023,12,2023-12,5370,6651052.448,1.9729539141146644
2023,1,2023-01,5385,616053.086,1.3660608496547588
2023,2,2023-02,5385,526466.599,-0.11402423570242737
2023,3,2023-03,5385,528728.432,-0.07665581775264574
2023,4,2023-04,5385,475092.512,-0.9627908576433304
2023,5,2023-05,5385,472138.26,-1.0115989365178442
2023,6,2023-06,5385,465516.111,-1.1210054362716861
2023,7,2023-07,5385,533262.64,-0.0017448143252291142
2023,8,2023-08,5385,577061.651,0.7218717165305379
2023,9,2023-09,5385,496137.905,-0.6150936397048639
2023,10,2023-10,5385,494948.344,-0.6347467319644436
2023,11,2023-11,5385,553282.361,0.3290069704290061
2023,12,2023-12,5385,661731.099,2.1207209332681694
2023,1,2023-01,5400,11256801.419,1.718830542292901
2023,2,2023-02,5400,9990316.524,0.5521917067401406
2023,3,2023-03,5400,9637948.931,0.2276037704710313
2023,4,2023-04,5400,8201110.902,-1.0959580435295093
2023,5,2023-05,5400,7853093.458,-1.4165387841471921
2023,6,2023-06,5400,8390797.766,-0.9212255512508579
2023,7,2023-07,5400,9248444.693,-0.13119306355136365
2023,8,2023-08,5400,9586350.398,0.18007311874908521
2023,9,2023-09,5400,8561824.535,-0.7636820452665166
2023,10,2023-10,5400,9065315.816,-0.2998845818338341
2023,11,2023-11,5400,9678147.345,0.2646330560828654
2023,12,2023-12,5400,11220238.213,1.685149875243243
2023,1,2023-01,5425,942408.177,0.292970183238669
2023,2,2023-02,5425,840011.476,-0.6387727094990844
2023,3,2023-03,5425,876842.905,-0.3036308361283282
2023,4,2023-04,5425,792752.447,-1.0687989111092062
2023,5,2023-05,5425,796552.281,-1.0342229112136314
2023,6,2023-06,5425,792931.714,-1.0671676988580183
2023,7,2023-07,5425,964489.572,0.49389641086181263
2023,8,2023-08,5425,1045523.355,1.231250745958051
2023,9,2023-09,5425,875333.787,-0.3173628212125218
2023,10,2023-10,5425,884329.186,-0.23551058375039619
2023,11,2023-11,5425,956077.953,0.4173561889295855
2023,12,2023-12,5425,1155283.147,2.2299929427830665
2023,1,2023-01,5430,3211275.987,1.3044576670490626
2023,2,2023-02,5430,2731619.854,0.30518518579414217
2023,3,2023-03,5430,2637191.229,0.10846107467923154
2023,4,2023-04,5430,2227260.535,-0.7455516931215106
2023,5,2023-05,5430,2112812.507,-0.9839824293220472
2023,6,2023-06,5430,2063989.888,-1.085695086104638
2023,7,2023-07,5430,2424031.966,-0.3356157774361563
2023,8,2023-08,5430,2574137.532,-0.022899331075208345
2023,9,2023-09,5430,2196206.2,-0.8102475038371665
2023,10,2023-10,5430,2325863.321,-0.5401315101070515
2023,11,2023-11,5430,2843937.994,0.5391787047464738
2023,12,2023-12,5430,3673224.987,2.266840698734866
2023,1,2023-01,5445,905676.421,1.1744686806650595
2023,2,2023-02,5445,786579.794,0.021712413027708252
2023,3,2023-03,5445,785738.417,0.013568583646244014
2023,4,2023-04,5445,673968.205,-1.06827408195801
2023,5,2023-05,5445,658716.506,-1.2158978397187417
2023,6,2023-06,5445,649961.657,-1.3006374944947636
2023,7,2023-07,5445,759924.944,-0.23628435963012218
2023,8,2023-08,5445,810905.581,0.2571657934954961
2023,9,2023-09,5445,720921.011,-0.6138099819826115
2023,10,2023-10,5445,791269.626,0.06710608511017853
2023,11,2023-11,5445,877699.593,0.9036762607788764
2023,12,2023-12,5445,990677.245,1.9972059410606828
2023,1,2023-01,5450,5106309.383,2.201981644218188
2023,2,2023-02,5450,4289563.846,0.8305526494067696
2023,3,2023-03,5450,4421591.695,1.0522457129602767
2023,4,2023-04,5450,3967001.959,0.2889265193421197
2023,5,2023-05,5450,3223793.254,-0.9590239389818969
2023,6,2023-06,5450,3221700.863,-0.9625373535717373
2023,7,2023-07,5450,3370654.498,-0.7124235486381976
2023,8,2023-08,5450,3351238.447,-0.7450257902175564
2023,9,2023-09,5450,3206143.627,-0.988660109758312
2023,10,2023-10,5450,3540706.319,-0.4268829642396554
2023,11,2023-11,5450,3778247.161,-0.028018956525197015
2023,12,2023-12,5450,4062252.948,0.4488661360052023
2023,1,2023-01,5460,1685058.269,2.1030024887008345
2023,2,2023-02,5460,1513058.147,0.12316010587898915
2023,3,2023-03,5460,1589343.529,1.001258509049626
2023,4,2023-04,5460,1371117.296,-1.5106789251398411
2023,5,2023-05,5460,1448042.343,-0.6252175279022131
2023,6,2023-06,5460,1451465.416,-0.5858155500077273
2023,7,2023-07,5460,1503840.989,0.017064134286797233
2023,8,2023-08,5460,1460279.315,-0.48436137314318395
2023,9,2023-09,5460,1412188.08,-1.0379253136108837
2023,10,2023-10,5460,1476944.933,-0.29252838797635555
2023,11,2023-11,5460,1524222.772,0.2516727924183182
2023,12,2023-12,5460,1592741.283,1.040369047445653
2023,1,2023-01,5470,2201774.755,1.3773866395480103
2023,2,2023-02,5470,1955742.016,-0.31706177510995026
2023,3,2023-03,5470,2070326.339,0.47209021027686277
2023,4,2023-04,5470,1879703.971,-0.8407422630304665
2023,5,2023-05,5470,1855607.707,-1.0066952841606327
2023,6,2023-06,5470,1839061.212,-1.1206524035864978
2023,7,2023-07,5470,1949381.053,-0.36087026870660094
2023,8,2023-08,5470,2020258.662,0.12726985724954987
2023,9,2023-09,5470,1863561.782,-0.951914892621682
2023,10,2023-10,5470,1986952.569,-0.10211204010152107
2023,11,2023-11,5470,2095184.567,0.6432909423298696
2023,12,2023-12,5470,2303795.367,2.0800112779130506
2023,1,2023-01,6000,15907309.769,1.7457967228960742
2023,2,2023-02,6000,14006046.243,0.427625202453319
2023,3,2023-03,6000,13313250.976,-0.05269905453078965
2023,4,2023-04,6000,11217952.813,-1.5053973930475013
2023,5,2023-05,6000,11514600.97,-1.2997272443270271
2023,6,2023-06,6000,12402056.157,-0.6844426521728096
2023,7,2023-07,6000,13722476.517,0.2310225054777102
2023,8,2023-08,6000,13881988.902,0.34161458289859686
2023,9,2023-09,6000,12262569.397,-0.7811506950066538
2023,10,2023-10,6000,13012890.434,-0.26094304959765213
2023,11,2023-11,6000,13800188.482,0.28490125382574116
2023,12,2023-12,6000,15629806.268,1.553399821130991
2023,1,2023-01,6005,3264847.82,1.6448666402620729
2023,2,2023-02,6005,2817089.691,-0.044183178101096024
2023,3,2023-03,6005,2772355.487,-0.21293120130185592
2023,4,2023-04,6005,2419720.759,-1.5431529989656256
2023,5,2023-05,6005,2478488.385,-1.321467580897126
2023,6,2023-06,6005,2629640.858,-0.7512846170814218
2023,7,2023-07,6005,3025961.772,0.7437318314200085
2023,8,2023-08,6005,3011272.653,0.688320992013752
2023,9,2023-09,6005,2660266.889,-0.6357559672425828
2023,10,2023-10,6005,2734712.333,-0.3549301027362439
2023,11,2023-11,6005,2946829.197,0.44522499754327627
2023,12,2023-12,6005,3184443.156,1.3415611850868494
2023,1,2023-01,6030,10953808.426,0.8240723474678644
2023,2,2023-02,6030,10096346.922,-0.4810132174738924
2023,3,2023-03,6030,10128684.932,-0.43179366667999247
2023,4,2023-04,6030,9878850.168,-0.8120506725000821
2023,5,2023-05,6030,10026134.479,-0.5878789431200385
2023,6,2023-06,6030,10429722.073,0.02639509794405415
2023,7,2023-07,6030,10638311.751,0.3438756804351932
2023,8,2023-08,6030,10476049.471,0.09690697294842943
2023,9,2023-09,6030,10117080.356,-0.4494562259368437
2023,10,2023-10,6030,11485474.504,1.633286196171441
2023,11,2023-11,6030,9231840.533,-1.796821336929507
2023,12,2023-12,6030,11486257.385,1.6344777676733684
2023,1,2023-01,6040,985684.241,1.5248206946304632
2023,2,2023-02,6040,849872.728,0.13002659576942302
2023,3,2023-03,6040,820182.613,-0.17489304087806523
2023,4,2023-04,6040,727929.992,-1.1223341563839657
2023,5,2023-05,6040,750594.563,-0.8895673666934845
2023,6,2023-06,6040,787494.863,-0.5105986066134602
2023,7,2023-07,6040,820052.317,-0.1762311902579721
2023,8,2023-08,6040,857164.197,0.2049105117834377
2023,9,2023-09,6040,736360.574,-1.0357514671566967
2023,10,2023-10,6040,775846.563,-0.6302274933173667
2023,11,2023-11,6040,892827.27,0.5711728607468164
2023,12,2023-12,6040,1042534.079,2.108672658370872
2023,1,2023-01,6050,1755362.932,1.6072500902021445
2023,2,2023-02,6050,1564742.394,0.3942494159673098
2023,3,2023-03,6050,1534568.739,0.20224143905597963
2023,4,2023-04,6050,1312128.025,-1.2132447351530045
2023,5,2023-05,6050,1313366.914,-1.2053611502671915
2023,6,2023-06,6050,1343613.996,-1.012885925694925
2023,7,2023-07,6050,1526294.822,0.1495909376731579
2023,8,2023-08,6050,1619452.827,0.742395490954674
2023,9,2023-09,6050,1377526.577,-0.7970855505116199
2023,10,2023-10,6050,1413713.431,-0.5668129956180984
2023,11,2023-11,6050,1509881.454,0.0451456000439855
2023,12,2023-12,6050,1762790.889,1.6545173833475835
2023,1,2023-01,6060,2692895.333,-0.15459119944813288
2023,2,2023-02,6060,2406512.12,-0.817108380847264
2023,3,2023-03,6060,2456378.023,-0.7017489044400962
2023,4,2023-04,6060,2502069.783,-0.596045865036158
2023,5,2023-05,6060,2652967.119,-0.24696088662522808
2023,6,2023-06,6060,2760015.622,6.844684834753441e-4
2023,7,2023-07,6060,3699582.245,2.174272173872688
2023,8,2023-08,6060,3579618.156,1.8967479807441103
2023,9,2023-09,6060,2622329.408,-0.3178379807244595
2023,10,2023-10,6060,2495165.9,-0.6120172659362146
2023,11,2023-11,6060,2430401.054,-0.7618438663720046
2023,12,2023-12,6060,2818702.237,0.13644972632928393
2023,1,2023-01,6090,1330403.781,1.153214536498066
2023,2,2023-02,6090,1148286.873,-0.1017946540370471
2023,3,2023-03,6090,1137924.555,-0.17320375310459438
2023,4,2023-04,6090,974997.965,-1.2959680811292398
2023,5,2023-05,6090,973337.306,-1.3074120614286682
2023,6,2023-06,6090,1048158.52,-0.7918019939823524
2023,7,2023-07,6090,1182013.186,0.13062106860340073
2023,8,2023-08,6090,1252012.543,0.6130026186270179
2023,9,2023-09,6090,1078946.957,-0.5796318455784973
2023,10,2023-10,6090,1140493.962,-0.15549738286891363
2023,11,2023-11,6090,1210698.416,0.32829753740559187
2023,12,2023-12,6090,1479427.936,2.1801740109952346
2023,1,2023-01,6100,5263200.114,1.2289445519666633
2023,2,2023-02,6100,4907071.071,0.3122908162513525
2023,3,2023-03,6100,4976275.038,0.49041747040594913
2023,4,2023-04,6100,4054513.409,-1.8821389309035645
2023,5,2023-05,6100,4422317.99,-0.935433095438033
2023,6,2023-06,6100,4359234.378,-1.09780634114441
2023,7,2023-07,6100,4734862.717,-0.13096264515051673
2023,8,2023-08,6100,4728618.782,-0.14703414073846308
2023,9,2023-09,6100,4644749.681,-0.36290792653002124
2023,10,2023-10,6100,4860728.305,0.1930074541884577
2023,11,2023-11,6100,5025337.705,0.616701686404886
2023,12,2023-12,6100,5452006.81,1.7149211006876974
2023,1,2023-01,6110,964346.169,1.7105738015879552
2023,2,2023-02,6110,847542.247,0.15049528881034915
2023,3,2023-03,6110,837727.267,0.019402606825390505
2023,4,2023-04,6110,748982.301,-1.1659096001891927
2023,5,2023-05,6110,760735.171,-1.0089337072866533
2023,6,2023-06,6110,770732.845,-0.8754008933358056
2023,7,2023-07,6110,840830.444,0.06084984315231549
2023,8,2023-08,6110,875775.673,0.5275918836036007
2023,9,2023-09,6110,756143.579,-1.0702607919939757
2023,10,2023-10,6110,806661.915,-0.39551829066872574
2023,11,2023-11,6110,854241.172,0.23996873090254872
2023,12,2023-12,6110,971576.217,1.8071411285921857
2023,1,2023-01,6120,2263716.152,1.761256291356751
2023,2,2023-02,6120,1935078.814,-1.0075822405303327
2023,3,2023-03,6120,2052036.594,-0.02218840232935246
2023,4,2023-04,6120,1876458.48,-1.5014708550105615
2023,5,2023-05,6120,1992612.188,-0.5228514921311023
2023,6,2023-06,6120,2028284.772,-0.22230248661554877
2023,7,2023-07,6120,2167365.471,0.9494815862976426
2023,8,2023-08,6120,2160240.578,0.8894528677289335
2023,9,2023-09,6120,1946602.326,-0.9104942339074733
2023,10,2023-10,6120,2005805.825,-0.4116923319344883
2023,11,2023-11,6120,2025277.284,-0.24764120408832838
2023,12,2023-12,6120,2202563.516,1.246032501163851
2023,1,2023-01,6150,2503185.975,0.3905610608397027
2023,2,2023-02,6150,1887053.441,-0.9329314547482797
2023,3,2023-03,6150,1898543.255,-0.9082505914674944
2023,4,2023-04,6150,1660237.701,-1.420146327754077
2023,5,2023-05,6150,1825279.578,-1.0656257061111813
2023,6,2023-06,6150,2346430.05,0.05383919977405823
2023,7,2023-07,6150,2012936.683,-0.6625261126649308
2023,8,2023-08,6150,2304519.212,-0.036187989757570024
2023,9,2023-09,6150,2655381.092,0.7174860114681618
2023,10,2023-10,6150,2826931.064,1.0859864419150427
2023,11,2023-11,6150,2946031.079,1.341820973871306
2023,12,2023-12,6150,2989862.87,1.4359744946352606
2023,1,2023-01,6160,2327171.354,0.6916686933555815
2023,2,2023-02,6160,2144317.61,0.32458292065786964
2023,3,2023-03,6160,2207339.535,0.45110180689693047
2023,4,2023-04,6160,1417369.576,-1.1347926159566422
2023,5,2023-05,6160,1011105.044,-1.9503839535280199
2023,6,2023-06,6160,1135036.881,-1.7015861266320504
2023,7,2023-07,6160,2319992.792,0.677257459978657
2023,8,2023-08,6160,2148309.863,0.33259751880200045
2023,9,2023-09,6160,2316462.266,0.6701697961639124
2023,10,2023-10,6160,2392644.33,0.8231081567213349
2023,11,2023-11,6160,2342079.534,0.7215974257681737
2023,12,2023-12,6160,2029797.215,0.09467891777225138
2023,1,2023-01,6185,341548.232,1.4991512735606114
2023,2,2023-02,6185,300537.269,-0.3104637370197371
2023,3,2023-03,6185,311158.798,0.15821285352300452
2023,4,2023-04,6185,272580.878,-1.5440437628107238
2023,5,2023-05,6185,285810.967,-0.9602640635699651
2023,6,2023-06,6185,280690.856,-1.1861897440139357
2023,7,2023-07,6185,320295.046,0.5613511929271439
2023,8,2023-08,6185,310134.453,0.11301347383487137
2023,9,2023-09,6185,298523.162,-0.3993365162352575
2023,10,2023-10,6185,302260.677,-0.23441809561028393
2023,11,2023-11,6185,320036.576,0.5499461646720246
2023,12,2023-12,6185,347302.086,1.75304096074225
2023,1,2023-01,6200,17949408.725,1.4920747366206102
2023,2,2023-02,6200,15527191.338,-0.008671210914350047
2023,3,2023-03,6200,15468497.254,-0.04503661278951823
2023,4,2023-04,6200,13046112.487,-1.545886264830129
2023,5,2023-05,6200,13773341.384,-1.0953132378340726
2023,6,2023-06,6200,14147471.812,-0.8635112836891032
2023,7,2023-07,6200,15482434.223,-0.03640161171161196
2023,8,2023-08,6200,14969693.04,-0.35408335929190504
2023,9,2023-09,6200,14802583.739,-0.4576201465419374
2023,10,2023-10,6200,15836904.175,0.18321919806458078
2023,11,2023-11,6200,17082782.039,0.9551342894004812
2023,12,2023-12,6200,18407820.784,1.7760955035169577
2023,1,2023-01,6215,2095193.143,2.0608412255804134
2023,2,2023-02,6215,1818193.24,0.25245345804922564
2023,3,2023-03,6215,1883208.823,0.6769062600998778
2023,4,2023-04,6215,1619611.485,-1.0439831569371527
2023,5,2023-05,6215,1601075.57,-1.1649944698761248
2023,6,2023-06,6215,1627927.739,-0.989690675812052
2023,7,2023-07,6215,1776762.701,-0.018024903561695258
2023,8,2023-08,6215,1631031.836,-0.9694256468960312
2023,9,2023-09,6215,1702047.144,-0.5058037722895983
2023,10,2023-10,6215,1767362.612,-0.07939317761955417
2023,11,2023-11,6215,1902251.063,0.8012231046526829
2023,12,2023-12,6215,1929618.644,0.9798917546100042
2023,1,2023-01,6225,1911013.373,2.0807794728923708
2023,2,2023-02,6225,1621340.423,0.4473590831363099
2023,3,2023-03,6225,1658331.782,0.6559475620929618
2023,4,2023-04,6225,1467657.457,-0.4192350887481809
2023,5,2023-05,6225,1418160.286,-0.6983418826225906
2023,6,2023-06,6225,1472450.679,-0.39220686071574834
2023,7,2023-07,6225,1517943.176,-0.13568179622244167
2023,8,2023-08,6225,1243924.895,-1.6808279596847386
2023,9,2023-09,6225,1313852.573,-1.2865167371370467
2023,10,2023-10,6225,1627382.358,0.48142860817335903
2023,11,2023-11,6225,1652162.086,0.6211576127898032
2023,12,2023-12,6225,1599842.912,0.3261379860459357
2023,1,2023-01,6230,9169026.274,1.4498150706700286
2023,2,2023-02,6230,8135288.364,0.14614934870367646
2023,3,2023-03,6230,8022519.333,0.003934268080328254
2023,4,2023-04,6230,6903919.59,-1.4067522584005188
2023,5,2023-05,6230,7094826.722,-1.165995794252555
2023,6,2023-06,6230,7260112.717,-0.9575506130144963
2023,7,2023-07,6230,8043313.774,0.030158516680394064
2023,8,2023-08,6230,8275594.759,0.3230923010368946
2023,9,2023-09,6230,7449426.912,-0.7188030307543537
2023,10,2023-10,6230,7903237.518,-0.14649420316479725
2023,11,2023-11,6230,8428455.897,0.515868268623658
2023,12,2023-12,6230,9547074.14,1.9265781257917365
2023,1,2023-01,6250,1756880.22,1.6330690304525814
2023,2,2023-02,6250,1552287.363,0.6931283610722083
2023,3,2023-03,6250,1433556.771,0.14765617911617904
2023,4,2023-04,6250,1160314.979,-1.1076714830571512
2023,5,2023-05,6250,1152862.492,-1.141909704870186
2023,6,2023-06,6250,1190666.175,-0.9682319938049195
2023,7,2023-07,6250,1357364.028,-0.20238858250199773
2023,8,2023-08,6250,1421135.188,0.09058893243422994
2023,9,2023-09,6250,1205625.416,-0.8995062366834857
2023,10,2023-10,6250,1312088.447,-0.41039369341222515
2023,11,2023-11,6250,1483912.762,0.379001713764303
2023,12,2023-12,6250,1790311.159,1.7866574774904682
2023,1,2023-01,6260,1032391.759,1.6646161584043107
2023,2,2023-02,6260,920101.097,0.7529998714475519
2023,3,2023-03,6260,894139.462,0.5422339103204679
2023,4,2023-04,6260,757541.252,-0.5667198600753256
2023,5,2023-05,6260,684223.686,-1.161938430303606
2023,6,2023-06,6260,676407.744,-1.2253910798668386
2023,7,2023-07,6260,741580.695,-0.6962934457230952
2023,8,2023-08,6260,806678.785,-0.1678035603061138
2023,9,2023-09,6260,719278.932,-0.8773472396587791
2023,10,2023-10,6260,794344.971,-0.26793393199005044
2023,11,2023-11,6260,871227.589,0.3562270223079559
2023,12,2023-12,6260,1030265.028,1.6473505854435264
2023,1,2023-01,6270,6383399.561,1.8226420158312935
2023,2,2023-02,6270,5664951.617,0.6308761198016393
2023,3,2023-03,6270,5563785.584,0.4630612781378842
2023,4,2023-04,6270,4664077.141,-1.0293806554663407
2023,5,2023-05,6270,4769966.363,-0.8537309586572521
2023,6,2023-06,6270,4706428.734,-0.9591275708810939
2023,7,2023-07,6270,4805593.821,-0.7946319108261269
2023,8,2023-08,6270,5015118.942,-0.4470703433463182
2023,9,2023-09,6270,4828746.826,-0.7562255628366282
2023,10,2023-10,6270,5154718.427,-0.2155018536377532
2023,11,2023-11,6270,5593843.934,0.5129222551510269
2023,12,2023-12,6270,6264956.05,1.6261671867296694
2023,1,2023-01,6285,116606.083,0.33848549410188394
2023,2,2023-02,6285,100571.655,-0.8095879780719065
2023,3,2023-03,6285,108463.289,-0.24454283598734045
2023,4,2023-04,6285,96682.436,-1.0880581025674154
2023,5,2023-05,6285,94811.43,-1.2220231155306471
2023,6,2023-06,6285,97017.107,-1.0640954830710494
2023,7,2023-07,6285,109834.782,-0.14634321635812444
2023,8,2023-08,6285,134280.788,1.6040036615723705
2023,9,2023-09,6285,115450.269,0.25572860422922516
2023,10,2023-10,6285,113547.671,0.11950158746187262
2023,11,2023-11,6285,117095.36,0.37351798445606293
2023,12,2023-12,6285,138183.13,1.8834133997650655
2023,1,2023-01,6290,3261886.339,1.384736377665053
2023,2,2023-02,6290,2924551.66,0.27025621064587413
2023,3,2023-03,6290,2929242.285,0.28575301206848847
2023,4,2023-04,6290,2510379.852,-1.0980770633679593
2023,5,2023-05,6290,2547189.156,-0.9764671553935119
2023,6,2023-06,6290,2533095.708,-1.023028832145744
2023,7,2023-07,6290,2661531.092,-0.5987063502834731
2023,8,2023-08,6290,2765113.604,-0.25649233417270817
2023,9,2023-09,6290,2612479.214,-0.7607630512076149
2023,10,2023-10,6290,2850729.886,0.026365178567395457
2023,11,2023-11,6290,3050134.409,0.6851542089635847
2023,12,2023-12,6290,3466661.795,2.0612697986606108
2023,1,2023-01,6300,18075005.953,2.318121130208654
2023,2,2023-02,6300,15758232.576,0.6105549654229027
2023,3,2023-03,6300,15973928.498,0.7695325598419128
2023,4,2023-04,6300,13556432.691,-1.0122705653692508
2023,5,2023-05,6300,13983210.641,-0.6977160238973136
2023,6,2023-06,6300,13877032.641,-0.7759739847512126
2023,7,2023-07,6300,14104634.433,-0.6082212287319505
2023,8,2023-08,6300,14115895.196,-0.5999215400013372
2023,9,2023-09,6300,13519109.659,-1.0397793183802775
2023,10,2023-10,6300,14771684.282,-0.11657549260355113
2023,11,2023-11,6300,15477869.645,0.40391487727769015
2023,12,2023-12,6300,15945167.785,0.7483346209837295
2023,1,2023-01,6320,2987991.011,1.2964794721406507
2023,2,2023-02,6320,2641826.807,0.10323020603162039
2023,3,2023-03,6320,2610968.441,-0.0031404763131773687
2023,4,2023-04,6320,2295176.507,-1.0916946628363204
2023,5,2023-05,6320,2255447.812,-1.228641913893567
2023,6,2023-06,6320,2254113.422,-1.2332416381568052
2023,7,2023-07,6320,2629271.819,0.05995239150343896
2023,8,2023-08,6320,2863766.794,0.8682709686172229
2023,9,2023-09,6320,2400898.6,-0.7272641167947644
2023,10,2023-10,6320,2524604.474,-0.3008423734192535
2023,11,2023-11,6320,2718066.938,0.3660346188293296
2023,12,2023-12,6320,3160421.375,1.8908575242916268
2023,1,2023-01,6350,667445.011,1.6776587501481839
2023,2,2023-02,6350,586615.933,0.7015572514642995
